Age Group 1,Answer Code,Brand Disposition,Gender,Header,Npd Product Code,NPD Product Code2,Project Code,Project Name,Respondent Number,Response - NET,Response Code,Response Value,Sample Type,SEC Group 1,Submission ID,Variable Name,Weights Random,Weights Random with Booster
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,132,,0,Not aware of NPD product,Random,D,397619287,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,94,,0,Not aware of NPD product,Random,D,397379038,Aware Of NPD,0.38501167,0.395278648
13-16 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,175,,0,Not aware of NPD product,Random,C2,397362805,Aware Of NPD,0.999383015,0.928926512
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,127,,0,Not aware of NPD product,Random,D,397330300,Aware Of NPD,1.53959005,1.554080309
13-16 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,105,,0,Not aware of NPD product,Random,C2,397331791,Aware Of NPD,0.999383015,0.928926512
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,199,,0,Not aware of NPD product,Random,C2,397359001,Aware Of NPD,0.999383015,0.928926512
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,56,,0,Not aware of NPD product,Random,C2,397223986,Aware Of NPD,0.496462417,0.532455942
20-29 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,18,,0,Not aware of NPD product,Random,D,397362178,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,30,,0,Not aware of NPD product,Random,D,397317435,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,54,,0,Not aware of NPD product,Random,D,397223981,Aware Of NPD,0.38501167,0.395278648
17-19 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,85,,0,Not aware of NPD product,Random,D,397134281,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,13,,0,Not aware of NPD product,Random,D,397027136,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,187,,0,Not aware of NPD product,Random,C2,397363101,Aware Of NPD,0.999383015,0.928926512
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,9,,0,Not aware of NPD product,Random,C2,397362676,Aware Of NPD,0.496462417,0.532455942
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,157,,0,Not aware of NPD product,Random,D,397388897,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,31,,0,Not aware of NPD product,Random,D,397332501,Aware Of NPD,0.38501167,0.395278648
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,143,,0,Not aware of NPD product,Random,C2,397365199,Aware Of NPD,0.999383015,0.928926512
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,52,,0,Not aware of NPD product,Random,D,397223976,Aware Of NPD,0.38501167,0.395278648
13-16 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,200,,0,Not aware of NPD product,Random,C2,397359018,Aware Of NPD,0.999383015,0.928926512
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,166,,0,Not aware of NPD product,Random,D,397375005,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,140,,0,Not aware of NPD product,Random,D,397365366,Aware Of NPD,1.53959005,1.554080309
13-16 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,139,,0,Not aware of NPD product,Random,D,397365381,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,14,,0,Not aware of NPD product,Random,D,396980136,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,79,,0,Not aware of NPD product,Random,D,397351119,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,169,,0,Not aware of NPD product,Random,C2,397362721,Aware Of NPD,0.999383015,0.928926512
17-19 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,129,,0,Not aware of NPD product,Random,D,397329769,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,20,,0,Not aware of NPD product,Random,D,397362190,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,176,,0,Not aware of NPD product,Random,D,397362831,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,181,,0,Not aware of NPD product,Random,C2,397358675,Aware Of NPD,0.999383015,0.928926512
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,16,,0,Not aware of NPD product,Random,D,397027153,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,82,,0,Not aware of NPD product,Random,C2,397351025,Aware Of NPD,0.496462417,0.532455942
20-29 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,142,,0,Not aware of NPD product,Random,D,397365310,Aware Of NPD,1.53959005,1.554080309
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,111,,0,Not aware of NPD product,Random,D,397331935,Aware Of NPD,1.53959005,1.554080309
13-16 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,124,,0,Not aware of NPD product,Random,C2,397330235,Aware Of NPD,0.999383015,0.928926512
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,84,,0,Not aware of NPD product,Random,D,397134271,Aware Of NPD,0.38501167,0.395278648
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,161,,0,Not aware of NPD product,Random,D,397388928,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,65,,0,Not aware of NPD product,Random,D,397945566,Aware Of NPD,0.38501167,0.395278648
20-29 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,75,,0,Not aware of NPD product,Random,D,397351259,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,90,,0,Not aware of NPD product,Random,D,397134337,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,93,,0,Not aware of NPD product,Random,C2,397379027,Aware Of NPD,0.496462417,0.532455942
13-16 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,103,,0,Not aware of NPD product,Random,D,397331778,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,184,,0,Not aware of NPD product,Random,D,397358834,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,168,,0,Not aware of NPD product,Random,C2,397362706,Aware Of NPD,0.999383015,0.928926512
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,147,,0,Not aware of NPD product,Random,C2,397375736,Aware Of NPD,0.999383015,0.928926512
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,71,,0,Not aware of NPD product,Random,D,397063223,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,150,,0,Not aware of NPD product,Random,D,397375663,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,179,,0,Not aware of NPD product,Random,D,397358602,Aware Of NPD,1.53959005,1.554080309
17-19 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,194,,0,Not aware of NPD product,Random,C2,397363433,Aware Of NPD,0.999383015,0.928926512
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,119,,0,Not aware of NPD product,Random,D,397330171,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,23,,0,Not aware of NPD product,Random,D,397362384,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,146,,0,Not aware of NPD product,Random,D,397375759,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,186,,0,Not aware of NPD product,Random,D,397363090,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,22,,0,Not aware of NPD product,Random,D,397332454,Aware Of NPD,0.38501167,0.395278648
13-16 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,177,,0,Not aware of NPD product,Random,C2,397362843,Aware Of NPD,0.999383015,0.928926512
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,63,,0,Not aware of NPD product,Random,C2,397938398,Aware Of NPD,0.496462417,0.532455942
17-19 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,2,,0,Not aware of NPD product,Random,D,397027196,Aware Of NPD,0.38501167,0.395278648
20-29 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,69,,0,Not aware of NPD product,Random,C2,397063335,Aware Of NPD,0.496462417,0.532455942
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,60,,0,Not aware of NPD product,Random,D,397945558,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,59,,0,Not aware of NPD product,Random,D,397945553,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,173,,0,Not aware of NPD product,Random,C2,397362777,Aware Of NPD,0.999383015,0.928926512
17-19 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,74,,0,Not aware of NPD product,Random,D,397351279,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,185,,0,Not aware of NPD product,Random,D,397363064,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,107,,0,Not aware of NPD product,Random,D,397331816,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,27,,0,Not aware of NPD product,Random,D,397317418,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,81,,0,Not aware of NPD product,Random,D,397351054,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,72,,0,Not aware of NPD product,Random,D,397062336,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,192,,0,Not aware of NPD product,Random,C1,397363382,Aware Of NPD,9.104379263,13.01926235
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,141,,0,Not aware of NPD product,Random,D,397365334,Aware Of NPD,1.53959005,1.554080309
13-16 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,162,,0,Not aware of NPD product,Random,D,397375087,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,195,,0,Not aware of NPD product,Random,D,397363447,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,36,,0,Not aware of NPD product,Random,D,397362572,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,145,,0,Not aware of NPD product,Random,D,397365118,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,35,,0,Not aware of NPD product,Random,D,397332532,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,95,,0,Not aware of NPD product,Random,D,397379053,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,198,,0,Not aware of NPD product,Random,D,397358984,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,180,,0,Not aware of NPD product,Random,D,397358637,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,33,,0,Not aware of NPD product,Random,D,397332516,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,42,,0,Not aware of NPD product,Random,D,397362617,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,96,,0,Not aware of NPD product,Random,D,397379060,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,183,,0,Not aware of NPD product,Random,D,397358783,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,154,,0,Not aware of NPD product,Random,D,397388847,Aware Of NPD,1.53959005,1.554080309
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,24,,0,Not aware of NPD product,Random,D,397317406,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,64,,0,Not aware of NPD product,Random,C2,397938442,Aware Of NPD,0.496462417,0.532455942
17-19 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,196,,0,Not aware of NPD product,Random,D,397358923,Aware Of NPD,1.53959005,1.554080309
13-16 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,26,,0,Not aware of NPD product,Random,D,397362390,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,15,,0,Not aware of NPD product,Random,D,397362152,Aware Of NPD,0.38501167,0.395278648
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,10,,0,Not aware of NPD product,Random,D,397027127,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,55,,0,Not aware of NPD product,Random,D,397223984,Aware Of NPD,0.38501167,0.395278648
13-16 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,174,,0,Not aware of NPD product,Random,C2,397362788,Aware Of NPD,0.999383015,0.928926512
20-29 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,133,,0,Not aware of NPD product,Random,D,397678662,Aware Of NPD,1.53959005,1.554080309
17-19 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,8,,0,Not aware of NPD product,Random,D,396980188,Aware Of NPD,0.38501167,0.395278648
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,151,,0,Not aware of NPD product,Random,D,397388805,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,163,,0,Not aware of NPD product,Random,D,397375076,Aware Of NPD,1.53959005,1.554080309
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,155,,0,Not aware of NPD product,Random,D,397388862,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,76,,0,Not aware of NPD product,Random,D,397351216,Aware Of NPD,0.38501167,0.395278648
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,67,,0,Not aware of NPD product,Random,C2,397063504,Aware Of NPD,0.496462417,0.532455942
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,6,,0,Not aware of NPD product,Random,C1,397362662,Aware Of NPD,5.168882989,1.847875669
13-16 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,73,,0,Not aware of NPD product,Random,C2,397062300,Aware Of NPD,0.496462417,0.532455942
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,62,,0,Not aware of NPD product,Random,D,397938395,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,148,,0,Not aware of NPD product,Random,C2,397375689,Aware Of NPD,0.999383015,0.928926512
13-16 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,117,,0,Not aware of NPD product,Random,D,397332905,Aware Of NPD,1.53959005,1.554080309
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,156,,0,Not aware of NPD product,Random,C2,397388879,Aware Of NPD,0.999383015,0.928926512
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,149,,0,Not aware of NPD product,Random,D,397375115,Aware Of NPD,1.53959005,1.554080309
20-29 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,3,,0,Not aware of NPD product,Random,C2,397362491,Aware Of NPD,0.496462417,0.532455942
20-29 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,57,,0,Not aware of NPD product,Random,D,397945540,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,44,,0,Not aware of NPD product,Random,D,397362631,Aware Of NPD,0.38501167,0.395278648
13-16 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,25,,0,Not aware of NPD product,Random,D,397332469,Aware Of NPD,0.38501167,0.395278648
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,77,,0,Not aware of NPD product,Random,C2,397351177,Aware Of NPD,0.496462417,0.532455942
17-19 y.o.,CON.0001,,Male,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,152,,0,Not aware of NPD product,Random,D,397388816,Aware Of NPD,1.53959005,1.554080309
30-45 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,97,,0,Not aware of NPD product,Random,D,397379071,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,CON.0001,,Female,Aware Of NPD,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,86,,0,Not aware of NPD product,Random,D,397134292,Aware Of NPD,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,1,SWEETNESS-NET,11201,Mukang matamis yung flavor,Random,D,396980089,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,1,FLAVOR-NET,10602,Gusto ko yung mga fruit flavor,Random,D,396980089,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,29,COLOR OF PRODUCT-NET,29903,Makulay tignan / Makulay ang ice cream,Random,D,397362394,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,29,TASTINESS-NET,10001,Mukhang masarap,Random,D,397362394,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,29,SWEETNESS-NET,11206,Mukhang matamis,Random,D,397362394,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,49,SHARED-NET,46701,Binigay kasi sa akin kaya nakain,Random,D,397332590,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,49,FLAVOR-NET,10603,Mukhang masarap ang flavor,Random,D,397332590,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,49,PACKAGING-NET,32301,Maganda ang balot / Maganda po ang lalagyan / Attractive ang balot,Random,D,397332590,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,91,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Random,D,397378994,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,91,FLAVOR-NET,10609,Bago ang flavor / Bagong flavor sa Creamline,Random,D,397378994,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,91,HEALTH & NUTRITION-NET,49406,Mukhang healthy kainin,Random,D,397378994,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,92,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Random,D,397379014,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,92,VALUE FOR MONEY-NET,35201,Sulit sa presyo,Random,D,397379014,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,92,FLAVOR-NET,10614,Mukhang masarap kasi  fruit flavor / Mukhang malasang fruit flavor / Mukhang prutas na prutas ang lasa,Random,D,397379014,NPD Trial Reasons,0.38501167,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,101,BRAND NAME-NET,59101,Frootes ang pangalan / Frootees ang pangalan ng ice cream,Random,D,397331761,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,101,FLAVOR-NET,10605,Fruit flavor,Random,D,397331761,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,106,COLOR OF PRODUCT-NET,29917,Mukhang malasa ang flavor kasi makulay,Random,D,397334888,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,106,SWEETNESS-NET,11204,Mukhang matamis fruit ang flavor,Random,D,397334888,NPD Trial Reasons,1.53959005,1.554080309
